state,commodity,modal_price
Punjab,Garlic,3120.0
Punjab,Ginger(Green),3150.0
Punjab,Kinnow,1550.0
Punjab,Papaya,1300.0
Punjab,Pomegranate,5500.0
Punjab,Round Gourd,1250.0
Punjab,Apple,5100.0
Punjab,Bhindi(Ladies Finger),4800.0
Punjab,Capsicum,1600.0
Punjab,Cucumbar(Kheera),2500.0
Punjab,Grapes,5100.0
Punjab,Lemon,1600.0
Punjab,Orange,7400.0
Punjab,Apple,6010.0
Punjab,Banana,2710.0
Punjab,Capsicum,4010.0
Punjab,Carrot,510.0
Punjab,Cauliflower,1050.0
Punjab,Cucumbar(Kheera),2510.0
Punjab,Ginger(Green),3020.0
Punjab,Grapes,4810.0
Punjab,Green Chilli,5620.0
Punjab,Kinnow,4810.0
Punjab,Onion,2410.0
Punjab,Peas Wet,1650.0
Punjab,Raddish,510.0
Punjab,Tomato,1150.0
Punjab,Banana,2700.0
Punjab,Ginger(Green),2800.0
Punjab,Pine Apple,2600.0
Punjab,Chikoos(Sapota),2800.0
Punjab,Onion,2600.0
Punjab,Carrot,750.0
Punjab,Cucumbar(Kheera),1800.0
Punjab,Tomato,1600.0
Punjab,Bhindi(Ladies Finger),4000.0
Punjab,Capsicum,2400.0
Punjab,Chikoos(Sapota),3600.0
Punjab,Cucumbar(Kheera),2700.0
Punjab,Green Peas,1600.0
Punjab,Guava,3600.0
Punjab,Kinnow,1200.0
Punjab,Leafy Vegetable,400.0
Punjab,Lime,2200.0
Punjab,Methi(Leaves),600.0
Punjab,Mousambi(Sweet Lime),2900.0
Punjab,Pine Apple,2000.0
Punjab,Pumpkin,1100.0
Punjab,Squash(Chappal Kadoo),1500.0
Punjab,Turnip,300.0
Punjab,Grapes,3700.0
Punjab,Kinnow,1600.0
Punjab,Onion,1950.0
Punjab,Orange,3500.0
Punjab,Peas Wet,900.0
Punjab,Cauliflower,1800.0
Punjab,Peas Cod,2000.0
Punjab,Cabbage,950.0
Punjab,Chikoos(Sapota),3200.0
Punjab,Coriander(Leaves),350.0
Punjab,Ginger(Dry),2600.0
Punjab,Leafy Vegetable,300.0
Punjab,Bhindi(Ladies Finger),3500.0
Punjab,Green Chilli,3200.0
Punjab,Onion,1900.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1225.0
Rajasthan,Guar,4125.0
Rajasthan,Mustard,3300.0
Rajasthan,Black Gram (Urd Beans),3800.0
Rajasthan,Guar Seed(Cluster Beans Seed),4000.0
Rajasthan,Wheat,1620.0
Rajasthan,Bengal Gram(Gram),3400.0
Rajasthan,Black Gram (Urd Beans),3051.0
Rajasthan,Mustard,3499.0
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",6200.0
Rajasthan,Wheat,1550.0
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",6750.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1250.0
Rajasthan,Green Gram (Moong),4550.0
Rajasthan,Guar Seed(Cluster Beans Seed),4250.0
Rajasthan,Moath Dal,3175.0
Rajasthan,Mustard,3580.0
Rajasthan,Guar,4205.0
Rajasthan,Moath Dal,3105.0
Rajasthan,Mustard,3208.0
Rajasthan,Wheat,1596.0
Rajasthan,Ajwan,8000.0
Rajasthan,Ajwan,9348.0
Rajasthan,Black Gram (Urd Beans),3120.0
Rajasthan,Mustard,3420.0
Rajasthan,Wheat,1599.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1155.0
Rajasthan,Bengal Gram(Gram),3471.0
Rajasthan,Guar,4127.0
Rajasthan,Mustard,3523.0
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",7550.0
Rajasthan,Wheat,1624.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1100.0
Rajasthan,Guar,4005.0
Rajasthan,Mustard,3589.0
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",7850.0
Rajasthan,Wheat,1605.0
Rajasthan,Bengal Gram(Gram),3746.0
Rajasthan,Mustard,3586.0
Rajasthan,Guar,4200.0
Rajasthan,Mustard,3625.0
Rajasthan,Guar,4420.0
Rajasthan,Bengal Gram(Gram),3771.0
Rajasthan,Guar,4300.0
Rajasthan,Bengal Gram(Gram),3775.0
Rajasthan,Green Gram (Moong),4500.0
Rajasthan,Guar,4280.0
Rajasthan,Mustard,3701.0
Rajasthan,Wheat,1675.0
Rajasthan,Guar,4362.0
Rajasthan,Green Gram (Moong),4400.0
Rajasthan,Guar Seed(Cluster Beans Seed),4171.0
Rajasthan,Mustard,3650.0
Rajasthan,Guar,4225.0
Rajasthan,Guar Seed(Cluster Beans Seed),4300.0
Rajasthan,Jowar(Sorghum),2550.0
Rajasthan,Bengal Gram(Gram),3460.0
Rajasthan,Mustard,3280.0
Rajasthan,Wheat,1614.0
Rajasthan,Black Gram (Urd Beans),3099.0
Rajasthan,Mustard,3577.0
Rajasthan,Wheat,1581.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1500.0
Rajasthan,Green Gram (Moong),4375.0
Rajasthan,Guar Seed(Cluster Beans Seed),4450.0
Rajasthan,Moath Dal,3100.0
Rajasthan,Mustard,3550.0
Rajasthan,Bengal Gram(Gram),3900.0
Rajasthan,Wheat,1585.0
Rajasthan,Bengal Gram(Gram),3500.0
Rajasthan,Black Gram (Urd Beans),3350.0
Rajasthan,Jowar(Sorghum),1435.0
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",7500.0
Rajasthan,Wheat,1600.0
Rajasthan,Black Gram (Urd Beans),3050.0
Rajasthan,Wheat,1500.0
Rajasthan,Black Gram (Urd Beans),5400.0
Rajasthan,Green Gram (Moong),4600.0
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",7400.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1525.0
Rajasthan,Jowar(Sorghum),1400.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1145.0
Rajasthan,Guar Seed(Cluster Beans Seed),4320.0
Rajasthan,Mustard,3485.0
Rajasthan,Guar,4100.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1300.0
Rajasthan,Guar Seed(Cluster Beans Seed),4225.0
Rajasthan,Wheat,1700.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1095.0
Rajasthan,Wheat,1584.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1079.0
Rajasthan,Mustard,3537.0
Rajasthan,"Sesamum(Sesame,Gingelly,Til)",7900.0
Rajasthan,Wheat,1564.0
Rajasthan,Bajra(Pearl Millet/Cumbu),1110.0
Rajasthan,Black Gram (Urd Beans),3175.0
Rajasthan,Jowar(Sorghum),2295.0
Rajasthan,Mustard,3450.0
Rajasthan,Black Gram (Urd Beans),3557.0
Tamil Nadu,Maize,1217.0
Tamil Nadu,Coconut,3900.0
Tamil Nadu,Paddy(Dhan),1500.0
Tamil Nadu,Maize,1275.0
Tamil Nadu,Paddy(Dhan),1900.0
Tamil Nadu,Tobacco,3100.0
Tamil Nadu,Turmeric,6800.0
Tamil Nadu,Turmeric,7400.0
Tamil Nadu,Coconut,2500.0
Tamil Nadu,Copra,12000.0
Tamil Nadu,Coconut,2600.0
Tamil Nadu,Copra,11250.0
Tamil Nadu,Corriander Seed,4450.0
Tamil Nadu,Maize,1280.0
Tamil Nadu,Paddy(Dhan),1650.0
Tamil Nadu,Coconut,3250.0
Tamil Nadu,Coconut,1950.0
Tamil Nadu,Copra,11200.0
Tamil Nadu,Coconut,3200.0
Tamil Nadu,Copra,11900.0
Tamil Nadu,Coconut,4000.0
Tamil Nadu,Groundnut,4460.0
Tamil Nadu,Coconut,2000.0
Tamil Nadu,Coconut,3100.0
Tamil Nadu,Coconut,2100.0
Tamil Nadu,Maize,1425.0
Tamil Nadu,Paddy(Dhan),1681.0
Tamil Nadu,Coconut Seed,1710.0
Tamil Nadu,Paddy(Dhan),1740.0
Tamil Nadu,Tamarind Fruit,5000.0
Tamil Nadu,Coconut Seed,1850.0
Tamil Nadu,Coconut Seed,2200.0
Tamil Nadu,Cotton,5000.0
Tamil Nadu,Groundnut,4450.0
Tamil Nadu,Maize,1950.0
Tamil Nadu,Coconut,1500.0
Tamil Nadu,Coconut,1600.0
Tamil Nadu,Cotton,4950.0
Tamil Nadu,Copra,10500.0
Tamil Nadu,Paddy(Dhan),2100.0
Tamil Nadu,Cotton,4500.0
Tamil Nadu,Coconut,2250.0
Tamil Nadu,Groundnut,3250.0
Tamil Nadu,Copra,13685.0
Tamil Nadu,Turmeric,6100.0
Tamil Nadu,Turmeric,6600.0
Tamil Nadu,Turmeric,6871.0
Tamil Nadu,Turmeric,7434.0
Tamil Nadu,"Sesamum(Sesame,Gingelly,Til)",7290.0
Tamil Nadu,"Sesamum(Sesame,Gingelly,Til)",8450.0
Tamil Nadu,Copra,11205.0
Tamil Nadu,Paddy(Dhan),1600.0
Tamil Nadu,Paddy(Dhan),1620.0
Tamil Nadu,Paddy(Dhan),1280.0
Tamil Nadu,Paddy(Dhan),1350.0
Tamil Nadu,Ragi (Finger Millet),1900.0
Tamil Nadu,Coconut Seed,1600.0
Tamil Nadu,Coconut Seed,2100.0
Tamil Nadu,Cotton,5400.0
Tamil Nadu,Paddy(Dhan),1520.0
Tamil Nadu,Paddy(Dhan),1656.0
Tamil Nadu,Coconut,2900.0
Tamil Nadu,Paddy(Dhan),1780.0
Tamil Nadu,Paddy(Dhan),1795.0
Tamil Nadu,Cotton,3800.0
Tamil Nadu,Cotton,3100.0
Tamil Nadu,Paddy(Dhan),1800.0
Tamil Nadu,Copra,12500.0
Tamil Nadu,Maize,1315.0
Tamil Nadu,Turmeric,6500.0
Tamil Nadu,Turmeric,8100.0
Tamil Nadu,Copra,13209.0
Tamil Nadu,Copra,12400.0
Tamil Nadu,Turmeric,8566.0
Tamil Nadu,Turmeric,7474.0
Tamil Nadu,Coconut,13000.0
Tamil Nadu,Dry Chillies,6250.0
Tamil Nadu,Paddy(Dhan),1560.0
Tamil Nadu,Dry Chillies,10000.0
Tamil Nadu,Dry Chillies,16500.0
Tamil Nadu,Paddy(Dhan),1550.0
Tamil Nadu,Paddy(Dhan),1750.0
Tamil Nadu,Tapioca,980.0
Tamil Nadu,Cotton,5050.0
Tamil Nadu,Maize,1220.0
Tamil Nadu,Coconut,2410.0
Tamil Nadu,Turmeric,7700.0
Tamil Nadu,Turmeric,9150.0
Tamil Nadu,Maize,1320.0
Tamil Nadu,Ragi (Finger Millet),2025.0
Tamil Nadu,Coconut,2950.0
Tamil Nadu,Paddy(Dhan),1570.0
Tamil Nadu,Coconut,1250.0
Tamil Nadu,Maize,1460.0
Tamil Nadu,Banana,1300.0
Tamil Nadu,Banana,1400.0
Tamil Nadu,Coconut,1300.0
Tamil Nadu,Bajra(Pearl Millet/Cumbu),1460.0
Tamil Nadu,Cotton,4200.0
Tamil Nadu,Jowar(Sorghum),1700.0
Tamil Nadu,Maize,1440.0
Tamil Nadu,Chili Red,3800.0
Tamil Nadu,Cotton,3850.0
Tamil Nadu,Maize,1550.0
Tamil Nadu,Paddy(Dhan),1700.0
Tamil Nadu,Cotton,4300.0
Tamil Nadu,Paddy(Dhan),1595.0
Tamil Nadu,Groundnut,4965.0
Tamil Nadu,Paddy(Dhan),1376.0
Tamil Nadu,Black Gram (Urd Beans),5450.0
Tamil Nadu,Green Gram (Moong),5600.0
Tamil Nadu,Hybrid Cumbu,1500.0
Tamil Nadu,Maize,1450.0
Tamil Nadu,Chili Red,4850.0
Tamil Nadu,Chili Red,6000.0
Tamil Nadu,Cotton,4680.0
Tamil Nadu,Paddy(Dhan),1552.0
Tamil Nadu,Copra,11550.0
Tamil Nadu,Dry Chillies,2600.0
Tamil Nadu,Groundnut,5200.0
Tamil Nadu,Ragi (Finger Millet),2500.0
Tamil Nadu,Groundnut,5280.0
Tamil Nadu,Groundnut,5511.0
Tamil Nadu,Paddy(Dhan),1680.0
Tamil Nadu,Groundnut,4749.0
Tamil Nadu,Maize,1210.0
Tamil Nadu,Maize,1222.0
Tamil Nadu,Groundnut,5105.0
Tamil Nadu,Paddy(Dhan),1334.0
Tamil Nadu,Paddy(Dhan),1659.0
Tamil Nadu,Paddy(Dhan),1349.0
Tamil Nadu,Ragi (Finger Millet),2264.0
Tamil Nadu,Paddy(Dhan),1684.0
Tamil Nadu,Paddy(Dhan),1401.0
Tamil Nadu,Groundnut,5498.0
Tamil Nadu,Ragi (Finger Millet),2610.0
Tamil Nadu,Groundnut,4716.0
Tamil Nadu,Maize,1050.0
Tamil Nadu,Paddy(Dhan),1803.0
Tamil Nadu,Paddy(Dhan),1742.0
Tamil Nadu,Ragi (Finger Millet),2491.0
Tamil Nadu,Paddy(Dhan),1653.0
Tamil Nadu,Paddy(Dhan),1293.0
Tamil Nadu,Ragi (Finger Millet),2600.0
Tamil Nadu,Dry Chillies,6200.0
Telangana,Arhar (Tur/Red Gram),5450.0
Telangana,Cotton,4675.0
Telangana,Cotton,4850.0
Telangana,Paddy(Dhan),1550.0
Telangana,Arhar (Tur/Red Gram),4311.0
Telangana,Bengal Gram(Gram),3775.0
Telangana,Cotton,4700.0
Telangana,Cotton,4600.0
Telangana,Cotton,4750.0
Telangana,Cotton,4670.0
Telangana,Cotton,4650.0
Telangana,Cotton,4500.0
Telangana,Cotton,4450.0
Telangana,Beetroot,400.0
Telangana,Bhindi(Ladies Finger),1500.0
Telangana,Bitter Gourd,1600.0
Telangana,Bottle Gourd,1000.0
Telangana,Brinjal,1000.0
Telangana,Cabbage,800.0
Telangana,Carrot,800.0
Telangana,Cauliflower,800.0
Telangana,Chow Chow,500.0
Telangana,Cluster Beans,1400.0
Telangana,Cucumbar(Kheera),500.0
Telangana,Drumstick,3000.0
Telangana,Field Pea,1200.0
Telangana,French Beans (Frasbean),2000.0
Telangana,Green Chilli,2300.0
Telangana,Green Peas,1800.0
Telangana,Onion,1800.0
Telangana,Potato,800.0
Telangana,Pumpkin,400.0
Telangana,Raddish,300.0
Telangana,Ridgeguard(Tori),2500.0
Telangana,Snakeguard,800.0
Telangana,Sweet Potato,800.0
Telangana,Tomato,300.0
Telangana,Apple,2500.0
Telangana,Chikoos(Sapota),571.0
Telangana,Grapes,2286.0
Telangana,Grapes,2571.0
Telangana,Guava,1200.0
Telangana,Karbuja(Musk Melon),400.0
Telangana,Mousambi(Sweet Lime),850.0
Telangana,Orange,1666.0
Telangana,Papaya,800.0
Telangana,Pine Apple,800.0
Telangana,Pomegranate,3750.0
Telangana,Water Melon,300.0
Telangana,Banana - Green,2200.0
Telangana,Beetroot,500.0
Telangana,Bhindi(Ladies Finger),1000.0
Telangana,Bitter Gourd,1400.0
Telangana,Bottle Gourd,500.0
Telangana,Brinjal,300.0
Telangana,Cabbage,400.0
Telangana,Capsicum,1800.0
Telangana,Carrot,600.0
Telangana,Cauliflower,1000.0
Telangana,Drumstick,2500.0
Telangana,French Beans (Frasbean),1100.0
Telangana,Green Chilli,1500.0
Telangana,Green Peas,1200.0
Telangana,Onion,1500.0
Telangana,Ridgeguard(Tori),1800.0
Telangana,Sweet Potato,600.0
Telangana,Dry Chillies,9000.0
Telangana,Dry Chillies,5500.0
Telangana,Onion,2100.0
Telangana,Onion,1400.0
Telangana,Potato,1100.0
Telangana,Tamarind Fruit,9000.0
Telangana,Beetroot,650.0
Telangana,Bhindi(Ladies Finger),1250.0
Telangana,Bottle Gourd,550.0
Telangana,Brinjal,600.0
Telangana,Cabbage,600.0
Telangana,Capsicum,2000.0
Telangana,Carrot,900.0
Telangana,Cauliflower,700.0
Telangana,Cucumbar(Kheera),900.0
Telangana,Field Pea,1500.0
Telangana,French Beans (Frasbean),1450.0
Telangana,Green Chilli,1250.0
Telangana,Potato,700.0
Telangana,Ridgeguard(Tori),1500.0
Telangana,Tomato,350.0
Telangana,Arhar (Tur/Red Gram),4258.0
Telangana,Cotton,4301.0
Telangana,Maize,1259.0
Telangana,Paddy(Dhan),1758.0
Telangana,Paddy(Dhan),1607.0
Telangana,Paddy(Dhan),1385.0
Telangana,Paddy(Dhan),1590.0
Telangana,Maize,1425.0
Telangana,Arhar (Tur/Red Gram),3800.0
Telangana,Castor Seed,3125.0
Telangana,Cotton,3909.0
Telangana,Maize,1238.0
Telangana,Paddy(Dhan),1582.0
Telangana,Cotton,4320.0
Telangana,Cotton,4300.0
Telangana,Wood,375.0
Telangana,Wood,400.0
Telangana,Black Gram (Urd Beans),5210.0
Telangana,Maize,1410.0
Telangana,Paddy(Dhan),1470.0
Telangana,Paddy(Dhan),1500.0
Telangana,Arhar (Tur/Red Gram),4000.0
Telangana,Black Gram (Urd Beans),1200.0
Telangana,Dry Chillies,8900.0
Telangana,Dry Chillies,4200.0
Telangana,Green Gram (Moong),4650.0
Telangana,Groundnut,3400.0
Telangana,Potato,1200.0
Telangana,Tomato,400.0
Telangana,Cotton,4020.0
Telangana,Wood,3500.0
Telangana,Paddy(Dhan),1475.0
Telangana,Maize,1450.0
Telangana,Wood,450.0
Telangana,Paddy(Dhan),1560.0
Telangana,Cotton,5000.0
Telangana,Maize,1400.0
Telangana,Arhar (Tur/Red Gram),4405.0
Telangana,Groundnut,4737.0
Telangana,Groundnut,4250.0
Telangana,Groundnut,3313.0
Telangana,Arhar (Tur/Red Gram),4106.0
Telangana,Castor Seed,3909.0
Telangana,Groundnut,4099.0
Telangana,Paddy(Dhan),2076.0
Telangana,Groundnut,4450.0
Telangana,Beans,1400.0
Telangana,Bhindi(Ladies Finger),2250.0
Telangana,Bitter Gourd,3000.0
Telangana,Brinjal,650.0
Telangana,Green Chilli,2900.0
Telangana,Tomato,275.0
Telangana,Groundnut,3570.0
Telangana,Groundnut,3309.0
Telangana,Groundnut,4769.0
Telangana,Arhar (Tur/Red Gram),3956.0
Telangana,Bengal Gram(Gram),3945.0
Telangana,Groundnut Pods (Raw),3798.0
Telangana,Bhindi(Ladies Finger),1800.0
Telangana,Bitter Gourd,1200.0
Telangana,Brinjal,500.0
Telangana,Cabbage,500.0
Telangana,Capsicum,1200.0
Telangana,Carrot,1100.0
Telangana,Cluster Beans,1500.0
Telangana,Green Chilli,1400.0
Telangana,Groundnut,4376.0
Telangana,Groundnut,3812.0
Telangana,Cotton,3785.0
Telangana,Arhar (Tur/Red Gram),4375.0
Telangana,Cotton,3850.0
Telangana,Arhar (Tur/Red Gram),4201.0
Telangana,Bengal Gram(Gram),3900.0
Telangana,Maize,1270.0
Telangana,Onion,1452.0
Telangana,Arhar (Tur/Red Gram),4200.0
Telangana,Cowpea (Lobia/Karamani),4500.0
Telangana,Green Gram Dal (Moong Dal),4000.0
Telangana,Kulthi(Horse Gram),3600.0
Telangana,Maize,1220.0
Telangana,Paddy(Dhan),1561.0
Telangana,Sunflower,2981.0
Telangana,Paddy(Dhan),1510.0
Telangana,Arhar (Tur/Red Gram),4139.0
Telangana,Cowpea (Lobia/Karamani),4469.0
Telangana,Green Gram (Moong),2872.0
Telangana,Paddy(Dhan),1652.0
Telangana,Paddy(Dhan),1909.0
Telangana,Paddy(Dhan),1632.0
Telangana,Paddy(Dhan),1809.0
Telangana,Maize,1310.0
Telangana,Soyabean,3050.0
Telangana,Cotton,4880.0
Telangana,Tomato,500.0
Telangana,Arhar (Tur/Red Gram),4500.0
Telangana,Maize,1250.0
Telangana,Green Chilli,20.0
Telangana,Maize,1324.0
Telangana,Tomato,90.0
Telangana,Arhar (Tur/Red Gram),4385.0
Telangana,Bengal Gram(Gram),3925.0
Telangana,Groundnut,4502.0
Telangana,Arhar (Tur/Red Gram),4506.0
Telangana,Maize,1365.0
Telangana,Cotton,4499.0
Telangana,Groundnut,3711.0
Telangana,Paddy(Dhan),1859.0
Telangana,Maize,1196.0
Telangana,Cotton,4000.0
Telangana,Arhar (Tur/Red Gram),4309.0
Telangana,Castor Seed,3516.0
Telangana,Cowpea (Lobia/Karamani),4650.0
Telangana,Dry Chillies,8200.0
Telangana,Dry Chillies,10500.0
Telangana,Dry Chillies,3000.0
Telangana,Green Gram (Moong),4977.0
Telangana,Groundnut,4000.0
Telangana,Maize,1228.0
Telangana,Mustard,4269.0
Telangana,"Sesamum(Sesame,Gingelly,Til)",5012.0
Tripura,Brinjal,3250.0
Tripura,Cabbage,950.0
Tripura,Cauliflower,1600.0
Tripura,Cucumbar(Kheera),1750.0
Tripura,Ginger(Green),3500.0
Tripura,Green Chilli,5700.0
Tripura,Indian Beans (Seam),4500.0
Tripura,Masur Dal,9800.0
Tripura,Paddy(Dhan),1620.0
Tripura,Potato,1080.0
Tripura,Rice,2950.0
Tripura,Tomato,1800.0
Tripura,Arhar Dal(Tur Dal),8500.0
Tripura,Banana,1600.0
Tripura,Bengal Gram(Gram),8200.0
Tripura,Bitter Gourd,4200.0
Tripura,Black Gram (Urd Beans),7200.0
Tripura,Brinjal,3500.0
Tripura,Bull,21500.0
Tripura,Cabbage,750.0
Tripura,Carrot,1600.0
Tripura,Cauliflower,1300.0
Tripura,Cow,16500.0
Tripura,Cucumbar(Kheera),1100.0
Tripura,Field Pea,4200.0
Tripura,Fish,26000.0
Tripura,Fish,17000.0
Tripura,Garlic,4200.0
Tripura,Ginger(Green),3100.0
Tripura,Goat,2900.0
Tripura,Green Chilli,5200.0
Tripura,Indian Beans (Seam),4200.0
Tripura,Knool Khol,1100.0
Tripura,Masur Dal,7500.0
Tripura,Onion,4100.0
Tripura,Paddy(Dhan),1680.0
Tripura,Pigs,4000.0
Tripura,Potato,900.0
Tripura,Potato,1450.0
Tripura,Raddish,800.0
Tripura,Rice,2920.0
Tripura,Sweet Pumpkin,1600.0
Tripura,Brinjal,2750.0
Tripura,Cauliflower,1900.0
Tripura,Cow,12000.0
Tripura,Goat,1350.0
Tripura,Green Chilli,9000.0
Tripura,Hen,375.0
Tripura,Masur Dal,9000.0
Tripura,Pigs,2700.0
Tripura,Potato,1350.0
Tripura,Rice,2600.0
Tripura,Tomato,2750.0
Tripura,Brinjal,2500.0
Tripura,Bull,50000.0
Tripura,Cow,35000.0
Tripura,Fish,22000.0
Tripura,Fish,21500.0
Tripura,Goat,1950.0
Tripura,Hen,500.0
Tripura,Banana,1200.0
Tripura,Bitter Gourd,8500.0
Tripura,Brinjal,2800.0
Tripura,Cabbage,1800.0
Tripura,Cauliflower,2200.0
Tripura,Cowpea(Veg),3200.0
Tripura,Fish,13000.0
Tripura,Green Chilli,4800.0
Tripura,Indian Beans (Seam),2200.0
Tripura,Paddy(Dhan),1625.0
Tripura,Potato,1200.0
Tripura,Rice,2900.0
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1120.0
Uttar Pradesh,Banana,1540.0
Uttar Pradesh,Barley (Jau),1430.0
Uttar Pradesh,Bottle Gourd,800.0
Uttar Pradesh,Brinjal,720.0
Uttar Pradesh,Cabbage,590.0
Uttar Pradesh,Carrot,680.0
Uttar Pradesh,Cauliflower,590.0
Uttar Pradesh,Field Pea,1440.0
Uttar Pradesh,Ginger(Green),2480.0
Uttar Pradesh,Green Chilli,1730.0
Uttar Pradesh,Gur(Jaggery),2760.0
Uttar Pradesh,Lime,2450.0
Uttar Pradesh,Mustard,3670.0
Uttar Pradesh,Onion,3020.0
Uttar Pradesh,Paddy(Dhan),3120.0
Uttar Pradesh,Paddy(Dhan),2580.0
Uttar Pradesh,Potato,430.0
Uttar Pradesh,Pumpkin,840.0
Uttar Pradesh,Raddish,410.0
Uttar Pradesh,Rice,2540.0
Uttar Pradesh,Spinach,390.0
Uttar Pradesh,Tomato,760.0
Uttar Pradesh,Wheat,1610.0
Uttar Pradesh,Apple,5300.0
Uttar Pradesh,Arhar (Tur/Red Gram),3700.0
Uttar Pradesh,Arhar Dal(Tur Dal),6000.0
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1090.0
Uttar Pradesh,Banana,1690.0
Uttar Pradesh,Barley (Jau),1570.0
Uttar Pradesh,Bengal Gram Dal (Chana Dal),5650.0
Uttar Pradesh,Bengal Gram(Gram),5000.0
Uttar Pradesh,Black Gram (Urd Beans),4560.0
Uttar Pradesh,Black Gram Dal (Urd Dal),6050.0
Uttar Pradesh,Bottle Gourd,1180.0
Uttar Pradesh,Brinjal,1040.0
Uttar Pradesh,Cabbage,600.0
Uttar Pradesh,Capsicum,2200.0
Uttar Pradesh,Carrot,620.0
Uttar Pradesh,Cauliflower,680.0
Uttar Pradesh,Cucumbar(Kheera),1250.0
Uttar Pradesh,Garlic,1750.0
Uttar Pradesh,Ginger(Green),2450.0
Uttar Pradesh,Green Chilli,2250.0
Uttar Pradesh,Green Gram (Moong),5320.0
Uttar Pradesh,Green Gram Dal (Moong Dal),6100.0
Uttar Pradesh,Groundnut,4880.0
Uttar Pradesh,Guava,2050.0
Uttar Pradesh,Gur(Jaggery),2860.0
Uttar Pradesh,Lemon,2050.0
Uttar Pradesh,Lentil(Masur),4850.0
Uttar Pradesh,Maize,1280.0
Uttar Pradesh,Masur Dal,5850.0
Uttar Pradesh,Mousambi(Sweet Lime),2280.0
Uttar Pradesh,Mustard,3300.0
Uttar Pradesh,Onion,2300.0
Uttar Pradesh,Papaya,1400.0
Uttar Pradesh,Pomegranate,4880.0
Uttar Pradesh,Potato,400.0
Uttar Pradesh,Pumpkin,1050.0
Uttar Pradesh,Raddish,370.0
Uttar Pradesh,Rice,2580.0
Uttar Pradesh,Sweet Potato,1280.0
Uttar Pradesh,Tomato,700.0
Uttar Pradesh,Wheat,1635.0
Uttar Pradesh,Bajra(Pearl Millet/Cumbu),1080.0
Uttar Pradesh,Banana,2050.0
Uttar Pradesh,Barley (Jau),1540.0
Uttar Pradesh,Bottle Gourd,1080.0
Uttar Pradesh,Brinjal,880.0
Uttar Pradesh,Cabbage,640.0
Uttar Pradesh,Green Chilli,1900.0
Uttar Pradesh,Mustard,3440.0
Uttar Pradesh,Onion,2460.0
Uttar Pradesh,Peas Wet,1020.0
Uttar Pradesh,Pumpkin,1060.0
Uttar Pradesh,Raddish,380.0
Uttar Pradesh,Tomato,740.0
Uttar Pradesh,Wheat,1640.0
Uttar Pradesh,Apple,6440.0
Uttar Pradesh,Banana,1520.0
Uttar Pradesh,Barley (Jau),1420.0
Uttar Pradesh,Bhindi(Ladies Finger),2320.0
Uttar Pradesh,Cauliflower,580.0
Uttar Pradesh,Green Chilli,1620.0
Uttar Pradesh,Gur(Jaggery),2750.0
Uttar Pradesh,Lemon,2420.0
Uttar Pradesh,Mustard,3700.0
Uttar Pradesh,Onion,3000.0
Uttar Pradesh,Potato,410.0
Uttar Pradesh,Pumpkin,860.0
Uttar Pradesh,Raddish,390.0
Uttar Pradesh,Rice,2490.0
Uttar Pradesh,Wheat,1620.0
Uttar Pradesh,Barley (Jau),1500.0
Uttar Pradesh,Bottle Gourd,1400.0
Uttar Pradesh,Brinjal,600.0
Uttar Pradesh,Capsicum,1250.0
Uttar Pradesh,Carrot,600.0
Uttar Pradesh,Cauliflower,600.0
Uttar Pradesh,Ginger(Green),2200.0
Uttar Pradesh,Green Chilli,1600.0
Uttar Pradesh,Mustard,3450.0
Uttar Pradesh,Papaya,800.0
Uttar Pradesh,Pumpkin,600.0
Uttar Pradesh,Raddish,400.0
Uttar Pradesh,Tomato,500.0
Uttar Pradesh,Apple,6520.0
Uttar Pradesh,Banana,1530.0
Uttar Pradesh,Barley (Jau),1440.0
Uttar Pradesh,Bhindi(Ladies Finger),2340.0
Uttar Pradesh,Bottle Gourd,790.0
Uttar Pradesh,Brinjal,770.0
Uttar Pradesh,Carrot,720.0
Uttar Pradesh,Cucumbar(Kheera),2220.0
Uttar Pradesh,Green Chilli,1700.0
Uttar Pradesh,Guava,1520.0
Uttar Pradesh,Lemon,2500.0
Uttar Pradesh,Mousambi(Sweet Lime),2990.0
Uttar Pradesh,Onion,2990.0
Uttar Pradesh,Papaya,1600.0
Uttar Pradesh,Rice,2500.0
Uttar Pradesh,Apple,5250.0
Uttar Pradesh,Arhar (Tur/Red Gram),3500.0
